"nav","nav_date","scheme_id","fund_house","scheme_name","pay_out","type","category","sub_category"
"13.253","2018-01-31","130370","UTI Mutual Fund","UTI FTIF Series XIX - VIII (368 Days) - Growth Option - Direct","INF789FA1QZ9","Close Ended Schemes "," Income ",NULL
"13.2119","2018-01-31","130363","UTI Mutual Fund","UTI FTIF Series XIX - VIII ( 368 Days )- Growth Option","INF789FA1RH5","Close Ended Schemes "," Income ",NULL
"13.2647","2018-01-31","130387","UTI Mutual Fund","UTI FTIF Series XIX - VI (366 Days)- Growth Option - Direct","INF789FB1ZP0","Close Ended Schemes "," Income ",NULL
"13.6958","2018-01-31","130375","UTI Mutual Fund","UTI FTIF Series XIX - V (1095 Days) - Growth Option - Direct","INF789FA1PD8","Close Ended Schemes "," Income ",NULL
"13.3299","2018-01-31","130357","UTI Mutual Fund","UTI FTIF Series XIX - V (1095 Days) - Growth Option","INF789FA1PL1","Close Ended Schemes "," Income ",NULL
"13.2574","2018-01-31","130250","UTI Mutual Fund","UTI FTIF Series XIX - IV (366 Days)- Growth Option","INF789FB1C61","Close Ended Schemes "," Income ",NULL
"13.2983","2018-01-31","130253","UTI Mutual Fund","UTI FTIF Series XIX - IV (366 Days) - Growth Option - Direct","INF789FB1YS7","Close Ended Schemes "," Income ",NULL
"13.2625","2018-01-31","130240","UTI Mutual Fund","UTI FTIF Series XIX - III (368 Days)- Growth  Option","INF789FB1ZY2","Close Ended Schemes "," Income ",NULL
"13.3034","2018-01-31","130249","UTI Mutual Fund","UTI FTIF Series XIX - III (368 Days) - Growth Option - Direct","INF789FB1B54","Close Ended Schemes "," Income ",NULL
"12.172","2018-01-31","134520","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Regular Plan - Growth Option","INF789FB1QP9","Close Ended Schemes "," Income ",NULL
"12.172","2018-01-31","134521","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Regular Plan - Dividend Option","INF789FB1QO2","Close Ended Schemes "," Income ",NULL
"12.6949","2018-01-31","134518","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Direct Plan - Growth Option","INF789FB1QR5","Close Ended Schemes "," Income ",NULL
"12.6949","2018-01-31","134519","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-V (1099 Days) - Direct Plan - Dividend Option","INF789FB1QQ7","Close Ended Schemes "," Income ",NULL
"12.244","2018-01-31","134218","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Regular Plan -Growth Option","INF789FB1FQ0","Close Ended Schemes "," Income ",NULL
"12.244","2018-01-31","134216","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Regular Plan - Dividend Option","INF789FB1FP2","Close Ended Schemes "," Income ",NULL
"12.7858","2018-01-31","134215","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Direct Plan - Growth Option","INF789FB1FS6","Close Ended Schemes "," Income ",NULL
"12.7855","2018-01-31","134217","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-IV (1099 Days) - Direct Plan - Dividend Option","INF789FB1FR8","Close Ended Schemes "," Income ",NULL
"12.6666","2018-01-31","134212","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Growth Option - Direct","INF789FB1EK6","Close Ended Schemes "," Income ",NULL
"12.1337","2018-01-31","134211","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Growth Option","INF789FB1EI0","Close Ended Schemes "," Income ",NULL
"12.6665","2018-01-31","134213","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Dividend Option - Direct","INF789FB1EJ8","Close Ended Schemes "," Income ",NULL
"12.1337","2018-01-31","134214","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-III (1111 Days) - Dividend Option","INF789FB1EH2","Close Ended Schemes "," Income ",NULL
"12.2531","2018-01-31","133736","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I-II (1145 Days) - Growth Option","INF789FB1BA3","Close Ended Schemes "," Income ",NULL
"12.2531","2018-01-31","133734","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I- II (1145 Days) - Dividend Option","INF789FB1AZ2","Close Ended Schemes "," Income ",NULL
"12.7616","2018-01-31","133737","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I -II (1145 Days) - Growth Option - Direct","INF789FB1BC9","Close Ended Schemes "," Income ",NULL
"12.7616","2018-01-31","133735","UTI Mutual Fund","UTI Dual Advantage Fixed Term Fund Series I - II (1145 Days) - Dividend Option - Direct","INF789FB1BB1","Close Ended Schemes "," Income ",NULL
"12.8213","2018-01-31","134165","UTI Mutual Fund","UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Growth Option - Direct","INF789FB1CM6","Close Ended Schemes "," Income ",NULL
"12.2808","2018-01-31","134167","UTI Mutual Fund","UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Growth Option","INF789FB1CK0","Close Ended Schemes "," Income ",NULL
"12.8213","2018-01-31","134164","UTI Mutual Fund","UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Dividend Option - Direct","INF789FB1CL8","Close Ended Schemes "," Income ",NULL
"12.2808","2018-01-31","134166","UTI Mutual Fund","UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Dividend Option","INF789FB1CJ2","Close Ended Schemes "," Income ",NULL
"12.4865","2018-01-31","135256","UTI Mutual Fund","UTI Capital Protection Oriented Scheme Series - VI-I (1098 Days) - Direct Plan - Growth Option","INF789FB1U93","Close Ended Schemes "," Income ",NULL
"12.0694","2018-01-31","135255","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Regular Plan - Growth Option","INF789FB1U77","Close Ended Schemes "," Income ",NULL
"12.0694","2018-01-31","135254","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Regular Plan - Dividend Option","INF789FB1U69","Close Ended Schemes "," Income ",NULL
"12.4865","2018-01-31","135257","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Direct Plan - Dividend Option","INF789FB1U85","Close Ended Schemes "," Income ",NULL
"12.8181","2018-01-31","133576","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Growth Option - Direct","INF789FB1940","Close Ended Schemes "," Income ",NULL
"12.2576","2018-01-31","133575","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Growth Option","INF789FB1924","Close Ended Schemes "," Income ",NULL
"12.818","2018-01-31","133574","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Dividend Option - Direct","INF789FB1932","Close Ended Schemes "," Income ",NULL
"12.2576","2018-01-31","133573","UTI Mutual Fund","UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Dividend Option","INF789FB1916","Close Ended Schemes "," Income ",NULL
"10.8509","2018-01-31","139984","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Flexi Div Option","INF789FC1EG3","Close Ended Schemes "," Income ",NULL
"10.6032","2018-01-31","139979","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Annual Div Option","INF789FC1EI9","Close Ended Schemes "," Income ",NULL
"10.0508","2018-01-31","139976","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Quarterly Div Option","INF789FC1ED0","Close Ended Schemes "," Income ",NULL
"10.9599","2018-01-31","139977","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Maturity Div Option","INF789FC1EJ7","Close Ended Schemes "," Income ",NULL
"10.9599","2018-01-31","139981","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Growth Option","INF789FC1EK5","Close Ended Schemes "," Income ",NULL
"10.9599","2018-01-31","139978","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Flexi Div Option","INF789FC1EF5","Close Ended Schemes "," Income ",NULL
"10.6631","2018-01-31","139975","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Annual Div Option","INF789FC1EE8","Close Ended Schemes "," Income ",NULL
"10.0499","2018-01-31","139911","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Regular Plan - Quarterly Div Option","INF789FC1DT8","Close Ended Schemes "," Income ",NULL
"10.9493","2018-01-31","139908","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Regular Plan - Growth Option","INF789FC1DY8","Close Ended Schemes "," Income ",NULL
"10.5937","2018-01-31","139906","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Regular Plan - Annual Div Dividend Option","INF789FC1DU6","Close Ended Schemes "," Income ",NULL
"10.05","2018-01-31","139905","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Direct Plan - Quarterly Div Option","INF789FC1DP6","Close Ended Schemes "," Income ",NULL
"11.0597","2018-01-31","139904","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Direct Plan - Maturity Div Option","INF789FC1DV4","Close Ended Schemes "," Income ",NULL
"11.0594","2018-01-31","139907","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Direct Plan - Growth Option","INF789FC1DW2","Close Ended Schemes "," Income ",NULL
"10.6492","2018-01-31","139903","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days)- Direct Plan - Annual Div Option","INF789FC1DQ4","Close Ended Schemes "," Income ",NULL
"10.9493","2018-01-31","139910","UTI Mutual Fund","UTI FTIF Series XXV-VI (1098 Days) - Regular Plan - Maturity Div Option","INF789FC1DX0","Close Ended Schemes "," Income ",NULL
"10.0492","2018-01-31","139819","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Regular Plan - Quarterly Div Option","INF789FC1DF7","Close Ended Schemes "," Income ",NULL
"11.048","2018-01-31","139812","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Regular Plan - Growth Option","INF789FC1DK7","Close Ended Schemes "," Income ",NULL
"11.0503","2018-01-31","139817","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Regular Plan - Flexi Div Option","INF789FC1DE0","Close Ended Schemes "," Income ",NULL
"10.0491","2018-01-31","139815","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Direct Plan - Quarterly Div Option","INF789FC1DB6","Close Ended Schemes "," Income ",NULL
"10.6578","2018-01-31","140034","UTI Mutual Fund","UTI FTIF Series XXV-VIII(1100 Days)- Direct Plan - Annual Div Option","INF789FC1EO7","Close Ended Schemes "," Income ",NULL
"10.0488","2018-01-31","140042","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Regular Plan - Quarterly Div Option","INF789FC1ER0","Close Ended Schemes "," Income ",NULL
"10.8376","2018-01-31","140036","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Regular Plan - Maturity Div Option","INF789FC1EV2","Close Ended Schemes "," Income ",NULL
"10.8376","2018-01-31","140039","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Regular Plan - Growth Option","INF789FC1EW0","Close Ended Schemes "," Income ",NULL
"10.8376","2018-01-31","140041","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Regular Plan - Flexi Div Option","INF789FC1EQ2","Close Ended Schemes "," Income ",NULL
"10.0488","2018-01-31","140037","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Direct Plan - Quarterly Div Option","INF789FC1EN9","Close Ended Schemes "," Income ",NULL
"10.5928","2018-01-31","140040","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Regular Plan - Annual Div Option","INF789FC1ES8","Close Ended Schemes "," Income ",NULL
"10.9466","2018-01-31","140038","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Direct Plan - Maturity Div Option","INF789FC1ET6","Close Ended Schemes "," Income ",NULL
"10.9466","2018-01-31","140033","UTI Mutual Fund","UTI FTIF Series XXV-VIII (1100 Days)- Direct Plan - Growth Option","INF789FC1EU4","Close Ended Schemes "," Income ",NULL
"10.0508","2018-01-31","139983","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Quarterly Div Option","INF789FC1EH1","Close Ended Schemes "," Income ",NULL
"10.8508","2018-01-31","139980","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Maturity Div Option","INF789FC1EL3","Close Ended Schemes "," Income ",NULL
"10.8508","2018-01-31","139982","UTI Mutual Fund","UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Growth Option","INF789FC1EM1","Close Ended Schemes "," Income ",NULL
"11.2062","2018-01-31","139633","UTI Mutual Fund","UTI FTIF Series XXV-II (1097 Days)- Direct Plan - Maturity Div Option","INF789FC1BZ9","Close Ended Schemes "," Income ",NULL
"11.2059","2018-01-31","139625","UTI Mutual Fund","UTI FTIF Series XXV-II (1097 Days)- Direct Plan - Growth Option","INF789FC1CA0","Close Ended Schemes "," Income ",NULL
"11.2059","2018-01-31","139629","UTI Mutual Fund","UTI FTIF Series XXV-II (1097 Days)- Direct Plan - Flexi Div Option","INF789FC1BV8","Close Ended Schemes "," Income ",NULL
"10.6796","2018-01-31","139626","UTI Mutual Fund","UTI FTIF Series XXV-II (1097 Days)- Direct Plan - Annual Div Option","INF789FC1BU0","Close Ended Schemes "," Income ",NULL
"10.1088","2018-01-31","139555","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Regular Plan - Quarterly Div Option","INF789FC1BJ3","Close Ended Schemes "," Income ",NULL
"11.1905","2018-01-31","139556","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Regular Plan - Maturity Div Option","INF789FC1BN5","Close Ended Schemes "," Income ",NULL
"11.1905","2018-01-31","139559","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Regular Plan - Growth Option","INF789FC1BO3","Close Ended Schemes "," Income ",NULL
"11.191","2018-01-31","139558","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Regular Plan - Flexi Div Option","INF789FC1BI5","Close Ended Schemes "," Income ",NULL
"10.6941","2018-01-31","139557","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Regular Plan - Annual Div Option","INF789FC1BK1","Close Ended Schemes "," Income ",NULL
"10.1088","2018-01-31","139552","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Direct Plan - Quarterly Div Option","INF789FC1BF1","Close Ended Schemes "," Income ",NULL
"11.3039","2018-01-31","139553","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Direct Plan - Maturity Div Option","INF789FC1BL9","Close Ended Schemes "," Income ",NULL
"11.3032","2018-01-31","139550","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Direct Plan - Growth Option","INF789FC1BM7","Close Ended Schemes "," Income ",NULL
"10.1312","2018-01-31","139482","UTI Mutual Fund","UTI FTIF Series XXIV-XVII (1098 Days)- Regular Plan - Quarterly Div Option","INF789FC1AV0","Close Ended Schemes "," Income ",NULL
"10.7312","2018-01-31","139554","UTI Mutual Fund","UTI FTIF Series XXV-I (1099 Days)- Direct Plan - Annual Div Option","INF789FC1BG9","Close Ended Schemes "," Income ",NULL
"11.0806","2018-01-31","139811","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Direct Plan - Maturity Div Option","INF789FC1DH3","Close Ended Schemes "," Income ",NULL
"11.0816","2018-01-31","139810","UTI Mutual Fund","UTI FTIF Series XXV-V (1100 Days)- Direct Plan - Growth Option","INF789FC1DI1","Close Ended Schemes "," Income ",NULL
"10.0461","2018-01-31","140072","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Regular Plan - Quarterly Div Option","INF789FC1FJ4","Close Ended Schemes "," Income ",NULL
"10.7698","2018-01-31","140073","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Regular Plan - Maturity Div Option","INF789FC1FN6","Close Ended Schemes "," Income ",NULL
"10.7697","2018-01-31","140074","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Regular Plan - Growth Option","INF789FC1FO4","Close Ended Schemes "," Income ",NULL
"10.7698","2018-01-31","140075","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Regular Plan - Flexi Div Option","INF789FC1FI6","Close Ended Schemes "," Income ",NULL
"10.587","2018-01-31","140078","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Regular Plan - Annual Div Option","INF789FC1FK2","Close Ended Schemes "," Income ",NULL
"10.0462","2018-01-31","140076","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Direct Plan - Quarterly Div Option","INF789FC1FF2","Close Ended Schemes "," Income ",NULL
"10.878","2018-01-31","140077","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Direct Plan - Maturity Div Option","INF789FC1FL0","Close Ended Schemes "," Income ",NULL
"10.8779","2018-01-31","140069","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Direct Plan - Growth Option","INF789FC1FM8","Close Ended Schemes "," Income ",NULL
"10.6566","2018-01-31","140070","UTI Mutual Fund","UTI FTIF Series XXV-IX (1098 Days)- Direct Plan - Annual Div Option","INF789FC1FG0","Close Ended Schemes "," Income ",NULL
"10.0521","2018-01-31","139802","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Regular Plan - Quarterly Div Option","INF789FC1CV6","Close Ended Schemes "," Income ",NULL
"10.9834","2018-01-31","139803","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Regular Plan - Maturity Div Option","INF789FC1CZ7","Close Ended Schemes "," Income ",NULL
"10.9834","2018-01-31","139805","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Regular Plan - Growth Option","INF789FC1DA8","Close Ended Schemes "," Income ",NULL
"10.9841","2018-01-31","139806","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Regular Plan - Flexi Div Option","INF789FC1CU8","Close Ended Schemes "," Income ",NULL
"10.6072","2018-01-31","139808","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Regular Plan - Annual Div Option","INF789FC1CW4","Close Ended Schemes "," Income ",NULL
"10.052","2018-01-31","139801","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Direct Plan - Quarterly Div Option","INF789FC1CR4","Close Ended Schemes "," Income ",NULL
"11.0937","2018-01-31","139809","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Direct Plan - Maturity Div Option","INF789FC1CX2","Close Ended Schemes "," Income ",NULL
"11.0938","2018-01-31","139800","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Direct Plan - Growth Option","INF789FC1CY0","Close Ended Schemes "," Income ",NULL
"10.6585","2018-01-31","139804","UTI Mutual Fund","UTI FTIF Series XXV-IV (1100 Days)- Direct Plan - Annual Div Option","INF789FC1CS2","Close Ended Schemes "," Income ",NULL
"11.1736","2018-01-31","139725","UTI Mutual Fund","UTI FTIF-Series XXV-III (1100 Days)- Direct Plan - Growth Option","INF789FC1CO1","Close Ended Schemes "," Income ",NULL
"10.0572","2018-01-31","139717","UTI Mutual Fund","UTI FTIF Series XXV-III (1100 Days)- Regular Plan - Quarterly Div Option","INF789FC1CL7","Close Ended Schemes "," Income ",NULL
"11.0624","2018-01-31","139719","UTI Mutual Fund","UTI FTIF Series XXV-III (1100 Days)- Regular Plan - Maturity Div Option","INF789FC1CP8","Close Ended Schemes "," Income ",NULL
